Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"bool_Account = verifyElementExist(findTestObject(""TataMotars/Pluse Button/Account""), 0)",,,,04-04-2024 17:56:36,04-04-2024 17:56:36,0.228s,PASSED
"bool_Customer = verifyElementExist(findTestObject(""TataMotars/Pluse Button/Customer""), 0)",,,,04-04-2024 17:56:36,04-04-2024 17:56:37,0.222s,PASSED
"bool_Influencer = verifyElementExist(findTestObject(""TataMotars/Pluse Button/Influencer""), 0)",,,,04-04-2024 17:56:37,04-04-2024 17:56:37,0.222s,PASSED
"bool_FollowUp = verifyElementExist(findTestObject(""TataMotars/Pluse Button/Follow Up""), 0)",,,,04-04-2024 17:56:37,04-04-2024 17:56:37,0.221s,PASSED
bool_Opportunity && bool_Account && bool_Customer && bool_Influencer && bool_FollowUp == false,,,,04-04-2024 17:56:37,04-04-2024 17:56:37,0.001s,PASSED
takeScreenshot(),,"STEP-01 : Click on + icon

Expected_Result : The pop up should appear and below 4 option should be listed
1. Opportunity
2. Customer
3. Account
4. Influencer",,04-04-2024 17:56:37,04-04-2024 17:56:38,1.168s,PASSED
"tap(findTestObject(""TataMotars/Pluse Button/Influencer""), 3)",,,,04-04-2024 17:56:38,04-04-2024 17:56:38,0.290s,PASSED
"bool_PrimaryDetails = verifyElementExist(findTestObject(""Primery Details/Primary Details""), 10)",,,,04-04-2024 17:56:38,04-04-2024 17:56:39,0.868s,PASSED
bool_PrimaryDetails == true,,,,04-04-2024 17:56:39,04-04-2024 17:56:39,0.001s,PASSED
takeScreenshot(),,"STEP-02 : Click on Influencer

Expected_Result : TThe user successfully landed on the add Influencer  primary detail screen which contains the below options-:
1. First Name - text box
2. Last Name - text box
3. Mobile Number - text box
4. Influencer Type- Dropdown
5. Customer- checkbox
6. Back  - CTA
7. Next - CTA
8. Add More Information",,04-04-2024 17:56:39,04-04-2024 17:56:41,1.260s,PASSED
"tap(findTestObject(""Primery Details/FirstName""), 0)",,,,04-04-2024 17:56:41,04-04-2024 17:56:42,1.179s,PASSED
"setText(findTestObject(""Primery Details/FirstName""), str_FirstName, 0)",,,,04-04-2024 17:56:42,04-04-2024 17:56:44,1.787s,PASSED
hideKeyboard(),,,,04-04-2024 17:56:44,04-04-2024 17:56:45,1.835s,PASSED
"tap(findTestObject(""Primery Details/LastName""), 0)",,,,04-04-2024 17:56:45,04-04-2024 17:56:46,0.844s,PASSED
"setText(findTestObject(""Primery Details/LastName""), str_LastName, 0)",,,,04-04-2024 17:56:46,04-04-2024 17:56:48,1.729s,PASSED
hideKeyboard(),,,,04-04-2024 17:56:48,04-04-2024 17:56:50,1.924s,PASSED
"tap(findTestObject(""Primery Details/MobileNumber""), 0)",,,,04-04-2024 17:56:50,04-04-2024 17:56:51,0.843s,PASSED
"setText(findTestObject(""Primery Details/MobileNumber""), str_MobileNumber, 0)",,,,04-04-2024 17:56:51,04-04-2024 17:56:52,1.674s,PASSED
hideKeyboard(),,,,04-04-2024 17:56:52,04-04-2024 17:56:56,3.854s,PASSED
takeScreenshot(),,,,04-04-2024 17:56:56,04-04-2024 17:56:57,1.162s,PASSED
"Bool_BackButton = waitForElementPresent(findTestObject(""Create Customer/Back Button""), 0)",,,,04-04-2024 17:56:57,04-04-2024 17:56:58,0.274s,PASSED
"Bool_NextButton = waitForElementPresent(findTestObject(""Vehicle information/NextButton""), 0)",,,,04-04-2024 17:56:58,04-04-2024 17:56:58,0.257s,PASSED
Bool_BackButton && Bool_NextButton == true,,,,04-04-2024 17:56:58,04-04-2024 17:56:58,0.001s,PASSED
takeScreenshot(),,"STEP-03 : Enter all the details in the respective field

Expected_Result : The respective additional influencer fields are successfully shown and are-:
1. PAN Card Number- Text box
2. Email Id- Text Box
3. Back- CTA
4. Next- CTA",,04-04-2024 17:56:58,04-04-2024 17:56:59,0.946s,PASSED
"tap(findTestObject(""Primery Details/Enter InfluencerType""), 0)",,,,04-04-2024 17:56:59,04-04-2024 17:57:00,0.782s,PASSED
"sendKeys(findTestObject(""Create Customer/Influencer Type""), str_InfluencerType, STOP_ON_FAILURE)",,,,04-04-2024 17:57:00,04-04-2024 17:57:01,1.648s,PASSED
hideKeyboard(),,,,04-04-2024 17:57:01,04-04-2024 17:57:03,2.038s,PASSED
takeScreenshot(),,,,04-04-2024 17:57:03,04-04-2024 17:57:04,0.960s,PASSED
"tap(findTestObject(""Primery Details/Address Details/NextButton""), 0)",,,,04-04-2024 17:57:04,04-04-2024 17:57:05,0.892s,PASSED
"bool_Pincode = verifyElementExist(findTestObject(""Primery Details/Address Details/Pincode""), 10)",,,,04-04-2024 17:57:05,04-04-2024 17:57:06,0.723s,PASSED
bool_Pincode == true,,,,04-04-2024 17:57:06,04-04-2024 17:57:06,0.001s,PASSED
takeScreenshot(),,"STEP-04 : Click on Next

Expected_Result : The user successfully land on the Address detail field",,04-04-2024 17:57:06,04-04-2024 17:57:07,0.988s,PASSED
"tap(findTestObject(""Primery Details/Address Details/Pincode""), 0, STOP_ON_FAILURE)",,,,04-04-2024 17:57:07,04-04-2024 17:57:08,0.793s,PASSED
"setText(findTestObject(""Primery Details/Address Details/Pincode""), str_Pincode, 0)",,,,04-04-2024 17:57:08,04-04-2024 17:57:09,1.712s,PASSED
"Bool_PinCode = waitForElementPresent(findTestObject(""Address details/ClickPincodeNo""), 5)",,,,04-04-2024 17:57:09,04-04-2024 17:57:15,5.100s,PASSED
if (Bool_PinCode == true),,,,04-04-2024 17:57:15,04-04-2024 17:57:15,0.000s,PASSED
hideKeyboard(),,,,04-04-2024 17:57:15,04-04-2024 17:57:17,1.978s,PASSED
"tap(findTestObject(""NewObject/DropDownDistrict""), 0, STOP_ON_FAILURE)",,,,04-04-2024 17:57:17,04-04-2024 17:57:18,1.333s,PASSED
"tap(findTestObject(""NewObject/DropDownSearchedDistrict""), 0, STOP_ON_FAILURE)",,,,04-04-2024 17:57:18,04-04-2024 17:57:50,32.164s,FAILED
